"av_wages_year_prev";"av_wages_year";"av_wages_quarter";"calculation_type";"calculation_code";"industry";"industry_code";"average_wages_growth";"average_wages_value_prev";"average_wages_value";"category_code";"category_name";"price";"price_year_prev";"price_year";"price_quarter";"price_growth";"price_growth_unit";"czechia_price_value_prev";"czechia_price_value";"amount_of_food_per_av_wages_prev";"amount_of_food_per_av_wages";"price_than_average_wages_growth"
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2013;2014;1;2.07;%;93.15;95.08;241.0;243.0;0.83
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;115101;Máslo; Kè / 1 kg;2013;2014;1;14.32;%;145.71;166.57;154.0;139.0;-9.74
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;114701;Vejce slepièí èerstvá; Kè / 10 ks;2013;2014;1;-14.48;%;35.63;30.47;631.0;760.0;20.44
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;114501;Eidamská cihla; Kè / 1 kg;2013;2014;1;26.01;%;130.11;163.95;172.0;141.0;-18.02
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;114401;Jogurt bílý netuèný; Kè / 150 g;2013;2014;1;16.76;%;7.4;8.64;3041.0;2683.0;-11.77
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;114201;Mléko polotuèné pasterované; Kè / 1 l;2013;2014;1;4.76;%;19.33;20.25;1164.0;1144.0;-1.72
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;112704;Šunkový salám; Kè / 1 kg;2013;2014;1;2.51;%;125.48;128.63;179.0;180.0;0.56
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;112401;Kuøata kuchaná celá; Kè / 1 kg;2013;2014;1;3.99;%;69.17;71.93;325.0;322.0;-0.92
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;112201;Vepøová peèenì s kostí; Kè / 1 kg;2013;2014;1;0.44;%;114.75;115.25;196.0;201.0;2.55
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2013;2014;1;0.34;%;206.37;207.07;109.0;111.0;1.83
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;111602;Tìstoviny vajeèné; Kè / 1 kg;2013;2014;1;10.3;%;38.63;42.61;582.0;544.0;-6.53
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;111303;Peèivo pšenièné bílé; Kè / 1 kg;2013;2014;1;-8.4;%;44.53;40.79;505.0;568.0;12.48
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;111301;Chléb konzumní kmínový; Kè / 1 kg;2013;2014;1;0.57;%;22.95;23.08;980.0;1004.0;2.45
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;111201;Pšenièná mouka hladká; Kè / 1 kg;2013;2014;1;-0.67;%;13.34;13.25;1687.0;1749.0;3.68
2013;2014;1;pøepoètený;200;Doprava a skladování;H;3.02;22506;23185;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2013;2014;1;1.6;%;34.42;34.97;653.0;662.0;1.38
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2013;2014;2;-0.65;%;10.7;10.63;2167.0;2225.0;2.68
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2013;2014;2;-1.9;%;8.94;8.77;2593.0;2697.0;4.01
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;118101;Cukr krystalový; Kè / 1 kg;2013;2014;2;-4.13;%;23.99;23.0;966.0;1028.0;6.42
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;117401;Konzumní brambory; Kè / 1 kg;2013;2014;2;-16.57;%;19.61;16.36;1182.0;1446.0;22.34
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;117106;Mrkev; Kè / 1 kg;2013;2014;2;-16.17;%;21.03;17.63;1102.0;1342.0;21.78
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;117103;Papriky; Kè / 1 kg;2013;2014;2;-9.56;%;75.23;68.04;308.0;347.0;12.66
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2013;2014;2;-16.43;%;43.94;36.72;527.0;644.0;22.2
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;116104;Jablka konzumní; Kè / 1 kg;2013;2014;2;-4.7;%;35.11;33.46;660.0;707.0;7.12
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;116103;Banány žluté; Kè / 1 kg;2013;2014;2;2.6;%;33.11;33.97;700.0;696.0;-0.57
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;116101;Pomeranèe; Kè / 1 kg;2013;2014;2;-3.81;%;30.21;29.06;767.0;814.0;6.13
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2013;2014;2;2.38;%;92.25;94.45;251.0;250.0;-0.4
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;115101;Máslo; Kè / 1 kg;2013;2014;2;7.77;%;150.78;162.49;153.0;145.0;-5.23
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;114701;Vejce slepièí èerstvá; Kè / 10 ks;2013;2014;2;-1.44;%;30.56;30.12;758.0;785.0;3.56
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;114501;Eidamská cihla; Kè / 1 kg;2013;2014;2;16.41;%;133.46;155.36;173.0;152.0;-12.14
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;114401;Jogurt bílý netuèný; Kè / 150 g;2013;2014;2;14.97;%;7.48;8.6;3099.0;2751.0;-11.23
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;114201;Mléko polotuèné pasterované; Kè / 1 l;2013;2014;2;11.06;%;18.98;21.08;1221.0;1122.0;-8.11
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;112704;Šunkový salám; Kè / 1 kg;2013;2014;2;4.22;%;124.29;129.54;186.0;182.0;-2.15
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;112401;Kuøata kuchaná celá; Kè / 1 kg;2013;2014;2;4.86;%;69.1;72.46;335.0;326.0;-2.69
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;112201;Vepøová peèenì s kostí; Kè / 1 kg;2013;2014;2;1.43;%;115.2;116.85;201.0;202.0;0.5
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2013;2014;2;-1.52;%;207.12;203.97;111.0;115.0;3.6
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;111602;Tìstoviny vajeèné; Kè / 1 kg;2013;2014;2;4.89;%;40.9;42.9;566.0;551.0;-2.65
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;111303;Peèivo pšenièné bílé; Kè / 1 kg;2013;2014;2;-1.4;%;41.56;40.98;557.0;577.0;3.59
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;111301;Chléb konzumní kmínový; Kè / 1 kg;2013;2014;2;-1.07;%;23.27;23.02;996.0;1027.0;3.11
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;111201;Pšenièná mouka hladká; Kè / 1 kg;2013;2014;2;-3.76;%;13.57;13.06;1708.0;1811.0;6.03
2013;2014;2;pøepoètený;200;Doprava a skladování;H;2.04;23187;23660;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2013;2014;2;0.14;%;34.9;34.95;664.0;676.0;1.81
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2013;2014;3;4.17;%;10.32;10.75;2279.0;2204.0;-3.29
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2013;2014;3;-1.88;%;8.5;8.34;2767.0;2841.0;2.67
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;118101;Cukr krystalový; Kè / 1 kg;2013;2014;3;-10.93;%;24.07;21.44;977.0;1105.0;13.1
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;117401;Konzumní brambory; Kè / 1 kg;2013;2014;3;-35.53;%;17.48;11.27;1345.0;2102.0;56.28
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;117106;Mrkev; Kè / 1 kg;2013;2014;3;-27.8;%;22.23;16.05;1058.0;1476.0;39.51
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;117103;Papriky; Kè / 1 kg;2013;2014;3;-4.72;%;55.06;52.46;427.0;451.0;5.62
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2013;2014;3;32.66;%;24.74;32.82;950.0;721.0;-24.11
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;116104;Jablka konzumní; Kè / 1 kg;2013;2014;3;-19.71;%;39.53;31.74;595.0;746.0;25.38
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;116103;Banány žluté; Kè / 1 kg;2013;2014;3;-6.25;%;30.7;28.78;766.0;823.0;7.44
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;116101;Pomeranèe; Kè / 1 kg;2013;2014;3;-11.24;%;36.13;32.07;651.0;738.0;13.36
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2013;2014;3;-3.12;%;94.29;91.35;249.0;259.0;4.02
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;115101;Máslo; Kè / 1 kg;2013;2014;3;2.0;%;157.96;161.12;148.0;147.0;-0.68
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;114701;Vejce slepièí èerstvá; Kè / 10 ks;2013;2014;3;12.28;%;27.03;30.35;870.0;780.0;-10.34
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;114501;Eidamská cihla; Kè / 1 kg;2013;2014;3;-0.43;%;145.6;144.98;161.0;163.0;1.24
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;114401;Jogurt bílý netuèný; Kè / 150 g;2013;2014;3;7.32;%;7.79;8.36;3019.0;2834.0;-6.13
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;114201;Mléko polotuèné pasterované; Kè / 1 l;2013;2014;3;7.6;%;19.21;20.67;1224.0;1146.0;-6.37
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;112704;Šunkový salám; Kè / 1 kg;2013;2014;3;2.28;%;126.5;129.38;185.0;183.0;-1.08
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;112401;Kuøata kuchaná celá; Kè / 1 kg;2013;2014;3;5.8;%;67.75;71.68;347.0;330.0;-4.9
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;112201;Vepøová peèenì s kostí; Kè / 1 kg;2013;2014;3;1.62;%;115.41;117.28;203.0;202.0;-0.49
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2013;2014;3;-2.17;%;207.76;203.26;113.0;116.0;2.65
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;111602;Tìstoviny vajeèné; Kè / 1 kg;2013;2014;3;-0.47;%;42.13;41.93;558.0;565.0;1.25
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;111303;Peèivo pšenièné bílé; Kè / 1 kg;2013;2014;3;-1.05;%;41.02;40.59;573.0;583.0;1.75
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;111301;Chléb konzumní kmínový; Kè / 1 kg;2013;2014;3;-1.51;%;23.19;22.84;1014.0;1037.0;2.27
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;111201;Pšenièná mouka hladká; Kè / 1 kg;2013;2014;3;-1.49;%;13.45;13.25;1748.0;1788.0;2.29
2013;2014;3;pøepoètený;200;Doprava a skladování;H;0.73;23524;23696;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2013;2014;3;2.01;%;34.83;35.53;675.0;666.0;-1.33
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;2000001;Kapr živý; Kè / 1 kg;2013;2014;4;-1.95;%;88.09;86.37;277.0;288.0;3.97
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2013;2014;4;-1.23;%;10.58;10.45;2310.0;2388.0;3.38
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2013;2014;4;1.49;%;8.71;8.84;2805.0;2822.0;0.61
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;118101;Cukr krystalový; Kè / 1 kg;2013;2014;4;-18.64;%;24.09;19.6;1014.0;1273.0;25.54
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;117401;Konzumní brambory; Kè / 1 kg;2013;2014;4;-46.41;%;16.72;8.96;1461.0;2785.0;90.62
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;117106;Mrkev; Kè / 1 kg;2013;2014;4;-8.75;%;15.65;14.28;1561.0;1747.0;11.92
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;117103;Papriky; Kè / 1 kg;2013;2014;4;-3.64;%;52.81;50.89;462.0;490.0;6.06
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2013;2014;4;27.3;%;36.71;46.73;665.0;534.0;-19.7
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;116104;Jablka konzumní; Kè / 1 kg;2013;2014;4;-17.08;%;30.45;25.25;802.0;988.0;23.19
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;116103;Banány žluté; Kè / 1 kg;2013;2014;4;7.26;%;28.65;30.73;853.0;812.0;-4.81
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;116101;Pomeranèe; Kè / 1 kg;2013;2014;4;-7.65;%;32.04;29.59;762.0;843.0;10.63
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2013;2014;4;-2.37;%;93.52;91.3;261.0;273.0;4.6
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;115101;Máslo; Kè / 1 kg;2013;2014;4;-1.85;%;164.76;161.71;148.0;154.0;4.05
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;114701;Vejce slepièí èerstvá; Kè / 10 ks;2013;2014;4;14.14;%;28.72;32.78;850.0;761.0;-10.47
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;114501;Eidamská cihla; Kè / 1 kg;2013;2014;4;-12.95;%;158.7;138.15;154.0;180.0;16.88
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;114401;Jogurt bílý netuèný; Kè / 150 g;2013;2014;4;3.45;%;8.11;8.39;3013.0;2974.0;-1.29
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;114201;Mléko polotuèné pasterované; Kè / 1 l;2013;2014;4;4.79;%;19.85;20.8;1231.0;1199.0;-2.6
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;112704;Šunkový salám; Kè / 1 kg;2013;2014;4;1.17;%;128.67;130.17;189.0;191.0;1.06
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;112401;Kuøata kuchaná celá; Kè / 1 kg;2013;2014;4;-0.25;%;71.17;70.99;343.0;351.0;2.33
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;112201;Vepøová peèenì s kostí; Kè / 1 kg;2013;2014;4;-1.71;%;118.15;116.13;206.0;214.0;3.88
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2013;2014;4;-0.97;%;207.51;205.49;117.0;121.0;3.42
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;111602;Tìstoviny vajeèné; Kè / 1 kg;2013;2014;4;0.87;%;42.35;42.72;577.0;584.0;1.21
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;111303;Peèivo pšenièné bílé; Kè / 1 kg;2013;2014;4;-2.5;%;40.82;39.8;598.0;627.0;4.85
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;111301;Chléb konzumní kmínový; Kè / 1 kg;2013;2014;4;-0.04;%;23.07;23.06;1059.0;1082.0;2.17
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;111201;Pšenièná mouka hladká; Kè / 1 kg;2013;2014;4;-0.77;%;13.0;12.9;1880.0;1934.0;2.87
2013;2014;4;pøepoètený;200;Doprava a skladování;H;2.11;24440;24955;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2013;2014;4;2.99;%;34.77;35.81;702.0;696.0;-0.85
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2013;2014;1;0.94;%;10.6;10.7;1252.0;1268.0;1.28
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2013;2014;1;0.23;%;8.8;8.82;1508.0;1539.0;2.06
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;118101;Cukr krystalový; Kè / 1 kg;2013;2014;1;-1.68;%;24.47;24.06;542.0;564.0;4.06
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;117401;Konzumní brambory; Kè / 1 kg;2013;2014;1;25.7;%;13.93;17.51;953.0;775.0;-18.68
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;117106;Mrkev; Kè / 1 kg;2013;2014;1;9.38;%;15.46;16.91;858.0;802.0;-6.53
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;117103;Papriky; Kè / 1 kg;2013;2014;1;10.04;%;64.34;70.8;206.0;191.0;-7.28
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2013;2014;1;12.46;%;43.01;48.37;308.0;280.0;-9.09
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;116104;Jablka konzumní; Kè / 1 kg;2013;2014;1;-1.56;%;32.13;31.63;413.0;429.0;3.87
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;116103;Banány žluté; Kè / 1 kg;2013;2014;1;-4.55;%;34.7;33.12;382.0;409.0;7.07
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;116101;Pomeranèe; Kè / 1 kg;2013;2014;1;3.39;%;27.1;28.02;489.0;484.0;-1.02
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2013;2014;1;2.07;%;93.15;95.08;142.0;142.0;0.0
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;115101;Máslo; Kè / 1 kg;2013;2014;1;14.32;%;145.71;166.57;91.0;81.0;-10.99
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;114701;Vejce slepièí èerstvá; Kè / 10 ks;2013;2014;1;-14.48;%;35.63;30.47;372.0;445.0;19.62
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;114501;Eidamská cihla; Kè / 1 kg;2013;2014;1;26.01;%;130.11;163.95;102.0;82.0;-19.61
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;114401;Jogurt bílý netuèný; Kè / 150 g;2013;2014;1;16.76;%;7.4;8.64;1794.0;1571.0;-12.43
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;114201;Mléko polotuèné pasterované; Kè / 1 l;2013;2014;1;4.76;%;19.33;20.25;686.0;670.0;-2.33
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;112704;Šunkový salám; Kè / 1 kg;2013;2014;1;2.51;%;125.48;128.63;105.0;105.0;0.0
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;112401;Kuøata kuchaná celá; Kè / 1 kg;2013;2014;1;3.99;%;69.17;71.93;191.0;188.0;-1.57
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;112201;Vepøová peèenì s kostí; Kè / 1 kg;2013;2014;1;0.44;%;114.75;115.25;115.0;117.0;1.74
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2013;2014;1;0.34;%;206.37;207.07;64.0;65.0;1.56
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;111602;Tìstoviny vajeèné; Kè / 1 kg;2013;2014;1;10.3;%;38.63;42.61;343.0;318.0;-7.29
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;111303;Peèivo pšenièné bílé; Kè / 1 kg;2013;2014;1;-8.4;%;44.53;40.79;298.0;332.0;11.41
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;111301;Chléb konzumní kmínový; Kè / 1 kg;2013;2014;1;0.57;%;22.95;23.08;578.0;588.0;1.73
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;111201;Pšenièná mouka hladká; Kè / 1 kg;2013;2014;1;-0.67;%;13.34;13.25;995.0;1024.0;2.91
2013;2014;1;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.27;13276;13578;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2013;2014;1;1.6;%;34.42;34.97;385.0;388.0;0.78
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2013;2014;2;-0.65;%;10.7;10.63;1274.0;1309.0;2.75
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2013;2014;2;-1.9;%;8.94;8.77;1525.0;1586.0;4.0
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;118101;Cukr krystalový; Kè / 1 kg;2013;2014;2;-4.13;%;23.99;23.0;568.0;605.0;6.51
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;117401;Konzumní brambory; Kè / 1 kg;2013;2014;2;-16.57;%;19.61;16.36;695.0;850.0;22.3
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;117106;Mrkev; Kè / 1 kg;2013;2014;2;-16.17;%;21.03;17.63;648.0;789.0;21.76
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;117103;Papriky; Kè / 1 kg;2013;2014;2;-9.56;%;75.23;68.04;181.0;204.0;12.71
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2013;2014;2;-16.43;%;43.94;36.72;310.0;378.0;21.94
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;116104;Jablka konzumní; Kè / 1 kg;2013;2014;2;-4.7;%;35.11;33.46;388.0;415.0;6.96
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;116103;Banány žluté; Kè / 1 kg;2013;2014;2;2.6;%;33.11;33.97;411.0;409.0;-0.49
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;116101;Pomeranèe; Kè / 1 kg;2013;2014;2;-3.81;%;30.21;29.06;451.0;478.0;5.99
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2013;2014;2;2.38;%;92.25;94.45;147.0;147.0;0.0
2013;2014;2;pøepoètený;200;Ubytování, stravování a pohostinství;I;2.04;13637;13915;115101;Máslo; Kè / 1 kg;2013;2014;2;7.77;%;150.78;162.49;90.0;85.0;-5.56
